Relative Time (Process)	Optimized Balance Heuristic - Run None (Profile ?) 695d40131ad7974abf0bee63 - minikube	Optimized Balance Heuristic - Run None (Profile ?) 695d40131ad7974abf0bee63 - minikube-m02	Optimized Balance Heuristic - Run None (Profile ?) 695d40131ad7974abf0bee63 - minikube-m03	Optimized Balance Heuristic - Run None (Profile ?) 695d40131ad7974abf0bee63 - minikube-m04
83563.9909002275	1	1	1	1
83578.03054923627	1	1	1	1
83592.07019824504	1	1	1	1
83606.10984725381	4	4	4	4
83620.14949626259	1	1	1	1
83634.18914527138	1	1	1	1
83648.22879428015	1	1	1	1
83662.26844328892	1	1	1	1
83676.3080922977	1	1	1	1
83690.34774130647	4	4	4	4
83704.38739031524	1	1	1	1
83718.42703932401	1	1	1	1
83732.46668833279	1	1	1	1
83746.50633734156	1	1	1	1
83760.54598635035	1	1	1	1
83774.58563535912	4	4	4	4
83788.6252843679	1	1	1	1
83802.66493337667	1	1	1	1
83816.70458238544	1	1	1	1
83830.74423139422	1	1	1	1
83844.78388040299	1	1	1	1
83858.82352941176	4	4	4	4
83872.86317842054	1	1	1	1
83886.90282742931	1	1	1	1
83900.9424764381	1	1	1	1
83914.98212544687	1	1	1	1
83929.02177445564	1	1	1	1
83943.06142346442	4	4	4	4
83957.10107247319	1	1	1	1
83971.14072148196	1	1	1	1
83985.18037049074	1	1	1	1
83999.22001949951	1	1	1	1
84013.25966850828	1	1	1	1
84027.29931751707	4	4	4	4
84041.33896652584	1	1	1	1
84055.37861553462	1	1	1	1
84069.41826454339	1	1	1	1
84083.45791355216	1	1	1	1
84097.49756256094	1	1	1	1
84111.53721156971	4	4	4	4
84125.57686057848	1	1	1	1
84139.61650958726	1	1	1	1
84153.65615859603	1	1	1	1
84167.69580760482	1	1	1	1
84181.73545661359	1	1	1	1
84195.77510562236	4	4	4	4
84209.81475463114	1	1	1	1
84223.85440363991	1	1	1	1
84237.89405264868	1	1	1	1
84251.93370165746	1	1	1	1
84265.97335066623	1	1	1	1
84280.012999675	4	4	4	4
84294.05264868379	1	1	1	1
84308.09229769256	1	1	1	1
84322.13194670134	1	1	1	1
84336.17159571011	1	1	1	1
84350.21124471888	1	1	1	1
84364.25089372766	4	4	4	4
84378.29054273643	1	1	1	1
84392.3301917452	1	1	1	1
84406.36984075398	1	1	1	1
84420.40948976275	1	1	1	1
84434.44913877154	1	1	1	1
84448.48878778031	4	4	4	4
84462.52843678909	1	1	1	1
84476.56808579786	1	1	1	1
84490.60773480663	1	1	1	1
84504.6473838154	1	1	1	1
84518.68703282418	1	1	1	1
84532.72668183295	4	4	4	4
84546.76633084172	1	1	1	1
84560.80597985051	1	1	1	1
84574.84562885929	1	1	1	1
84588.88527786806	1	1	1	1
84602.92492687683	1	1	1	1
84616.9645758856	4	4	4	4
84631.00422489438	1	1	1	1
84645.04387390315	1	1	1	1
84659.08352291193	1	1	1	1
84673.1231719207	1	1	1	1
84687.16282092947	1	1	1	1
84701.20246993826	4	4	4	4
84715.24211894703	1	1	1	1
84729.2817679558	1	1	1	1
84743.32141696458	1	1	1	1
84757.36106597335	1	1	1	1
84771.40071498213	1	1	1	1
84785.4403639909	4	4	4	4
84799.48001299967	1	1	1	1
84813.51966200845	1	1	1	1
84827.55931101723	1	1	1	1
84841.598960026	1	1	1	1
84855.63860903478	1	1	1	1
84869.67825804355	4	4	4	4
84883.71790705233	1	1	1	1
84897.7575560611	1	1	1	1
84911.79720506987	1	1	1	1
84925.83685407865	1	1	1	1
84939.87650308742	1	1	1	1
84953.9161520962	4	4	4	4
84967.95580110498	1	1	1	1
84981.99545011375	1	1	1	1
84996.03509912253	1	1	1	1
85010.0747481313	1	1	1	1
85024.11439714007	1	1	1	1
85038.15404614885	4	4	4	4
85052.19369515762	1	1	1	1
85066.2333441664	1	1	1	1
85080.27299317517	1	1	1	1
85094.31264218396	1	1	1	1
85108.35229119273	1	1	1	1
85122.3919402015	4	4	4	4
85136.43158921027	1	1	1	1
85150.47123821905	1	1	1	1
85164.51088722782	1	1	1	1
85178.5505362366	1	1	1	1
85192.59018524537	1	1	1	1
85206.62983425414	4	4	4	4
85220.66948326291	1	1	1	1
85234.7091322717	1	1	1	1
85248.74878128048	1	1	1	1
85262.78843028925	1	1	1	1
85276.82807929802	1	1	1	1
85290.86772830678	4	4	4	4
85304.90737731557	1	1	1	1
85318.94702632434	1	1	1	1
85332.98667533312	1	1	1	1
85347.02632434189	1	1	1	1
85361.06597335066	1	1	1	1
85375.10562235945	4	4	4	4
85389.14527136822	1	1	1	1
85403.184920377	1	1	1	1
85417.22456938577	1	1	1	1
85431.26421839454	1	1	1	1
85445.30386740332	1	1	1	1
85459.34351641209	4	4	4	4
85473.38316542086	1	1	1	1
85487.42281442964	1	1	1	1
85501.46246343842	1	1	1	1
85515.5021124472	1	1	1	1
85529.54176145597	1	1	1	1
85543.58141046474	4	4	4	4
85557.6210594735	1	1	1	1
85571.66070848229	1	1	1	1
85585.70035749106	1	1	1	1
85599.74000649984	1	1	1	1
85613.77965550861	1	1	1	1
85627.81930451738	4	4	4	4
85641.85895352617	1	1	1	1
85655.89860253494	1	1	1	1
85669.93825154372	1	1	1	1
85683.97790055248	1	1	1	1
85698.01754956126	1	1	1	1
85712.05719857004	4	4	4	4
85726.09684757881	1	1	1	1
85740.13649658758	1	1	1	1
85754.17614559636	1	1	1	1
85768.21579460514	1	1	1	1
85782.25544361392	1	1	1	1
85796.29509262269	4	4	4	4
85810.33474163146	1	1	1	1
85824.37439064022	1	1	1	1
85838.41403964901	1	1	1	1
85852.45368865778	1	1	1	1
85866.49333766656	1	1	1	1
85880.53298667533	4	4	4	4
85894.5726356841	1	1	1	1
85908.61228469289	1	1	1	1
85922.65193370167	1	1	1	1
85936.69158271044	1	1	1	1
85950.7312317192	1	1	1	1
85964.77088072799	4	4	4	4
85978.81052973676	1	1	1	1
85992.85017874553	1	1	1	1
86006.8898277543	1	1	1	1
86020.92947676308	1	1	1	1
86034.96912577187	1	1	1	1
86049.00877478064	4	4	4	4
86063.04842378941	1	1	1	1
86077.08807279817	1	1	1	1
86091.12772180694	1	1	1	1
86105.16737081573	1	1	1	1
86119.2070198245	1	1	1	1
86133.24666883328	4	4	4	4
86147.28631784205	1	1	1	1
86161.32596685083	1	1	1	1
86175.36561585961	1	1	1	1
86189.40526486839	1	1	1	1
86203.44491387716	1	1	1	1
86217.48456288592	4	4	4	4
86231.52421189469	1	1	1	1
86245.56386090348	1	1	1	1
86259.60350991225	1	1	1	1
86273.64315892103	1	1	1	1
86287.6828079298	1	1	1	1
86301.72245693859	4	4	4	4
86315.76210594736	1	1	1	1
86329.80175495613	1	1	1	1
86343.84140396489	1	1	1	1
86357.88105297367	1	1	1	1
86371.92070198245	1	1	1	1
86385.96035099123	4	4	4	4
86400.0	4	3	3	3
