Relative Time (Process)	Optimized Balance Heuristic - Run None (Profile ?) 695e6691d7b750641eaea21b - minikube	Optimized Balance Heuristic - Run None (Profile ?) 695e6691d7b750641eaea21b - minikube-m02	Optimized Balance Heuristic - Run None (Profile ?) 695e6691d7b750641eaea21b - minikube-m03	Optimized Balance Heuristic - Run None (Profile ?) 695e6691d7b750641eaea21b - minikube-m04
82458.3187111182	1	1	1	1
82472.10081352688	1	1	1	1
82485.88291593555	4	4	4	4
82499.66501834423	1	1	1	1
82513.44712075291	1	1	1	1
82527.22922316159	1	1	1	1
82541.01132557026	1	1	1	1
82554.79342797895	1	1	1	1
82568.57553038762	4	4	4	4
82582.3576327963	1	1	1	1
82596.13973520498	1	1	1	1
82609.92183761366	1	1	1	1
82623.70394002233	1	1	1	1
82637.486042431	1	1	1	1
82651.26814483969	4	4	4	4
82665.05024724836	1	1	1	1
82678.83234965704	1	1	1	1
82692.61445206573	1	1	1	1
82706.3965544744	1	1	1	1
82720.17865688307	1	1	1	1
82733.96075929175	4	4	4	4
82747.74286170043	1	1	1	1
82761.5249641091	1	1	1	1
82775.30706651778	1	1	1	1
82789.08916892647	1	1	1	1
82802.87127133514	1	1	1	1
82816.65337374381	4	4	4	4
82830.4354761525	1	1	1	1
82844.21757856118	1	1	1	1
82857.99968096985	1	1	1	1
82871.78178337852	1	1	1	1
82885.56388578721	1	1	1	1
82899.34598819588	4	4	4	4
82913.12809060456	1	1	1	1
82926.91019301325	1	1	1	1
82940.69229542192	1	1	1	1
82954.47439783059	1	1	1	1
82968.25650023928	1	1	1	1
82982.03860264795	4	4	4	4
82995.82070505663	1	1	1	1
83009.6028074653	1	1	1	1
83023.38490987399	1	1	1	1
83037.16701228266	1	1	1	1
83050.94911469134	1	1	1	1
83064.73121710002	4	4	4	4
83078.5133195087	1	1	1	1
83092.29542191737	1	1	1	1
83106.07752432606	1	1	1	1
83119.85962673473	1	1	1	1
83133.6417291434	1	1	1	1
83147.42383155208	4	4	4	4
83161.20593396077	1	1	1	1
83174.98803636944	1	1	1	1
83188.77013877811	1	1	1	1
83202.5522411868	1	1	1	1
83216.33434359546	1	1	1	1
83230.11644600415	4	4	4	4
83243.89854841284	1	1	1	1
83257.68065082151	1	1	1	1
83271.46275323018	1	1	1	1
83285.24485563886	1	1	1	1
83299.02695804754	1	1	1	1
83312.80906045622	4	4	4	4
83326.59116286489	1	1	1	1
83340.37326527358	1	1	1	1
83354.15536768224	1	1	1	1
83367.93747009092	1	1	1	1
83381.7195724996	1	1	1	1
83395.50167490827	4	4	4	4
83409.28377731696	1	1	1	1
83423.06587972563	1	1	1	1
83436.8479821343	1	1	1	1
83450.63008454298	1	1	1	1
83464.41218695167	1	1	1	1
83478.19428936034	4	4	4	4
83491.97639176901	1	1	1	1
83505.7584941777	1	1	1	1
83519.54059658638	1	1	1	1
83533.32269899505	1	1	1	1
83547.10480140374	1	1	1	1
83560.88690381241	4	4	4	4
83574.66900622108	1	1	1	1
83588.45110862976	1	1	1	1
83602.23321103845	1	1	1	1
83616.01531344712	1	1	1	1
83629.79741585579	1	1	1	1
83643.57951826448	4	4	4	4
83657.36162067315	1	1	1	1
83671.14372308183	1	1	1	1
83684.92582549051	1	1	1	1
83698.70792789919	1	1	1	1
83712.49003030786	1	1	1	1
83726.27213271653	4	4	4	4
83740.05423512522	1	1	1	1
83753.8363375339	1	1	1	1
83767.61843994257	1	1	1	1
83781.40054235126	1	1	1	1
83795.18264475993	1	1	1	1
83808.9647471686	4	4	4	4
83822.74684957729	1	1	1	1
83836.52895198597	1	1	1	1
83850.31105439464	1	1	1	1
83864.09315680331	1	1	1	1
83877.875259212	1	1	1	1
83891.65736162067	4	4	4	4
83905.43946402935	1	1	1	1
83919.22156643803	1	1	1	1
83933.00366884671	1	1	1	1
83946.78577125538	1	1	1	1
83960.56787366407	1	1	1	1
83974.34997607274	4	4	4	4
83988.13207848142	1	1	1	1
84001.91418089009	1	1	1	1
84015.69628329878	1	1	1	1
84029.47838570745	1	1	1	1
84043.26048811612	1	1	1	1
84057.04259052481	4	4	4	4
84070.82469293349	1	1	1	1
84084.60679534216	1	1	1	1
84098.38889775083	1	1	1	1
84112.17100015952	1	1	1	1
84125.9531025682	1	1	1	1
84139.73520497687	4	4	4	4
84153.51730738555	1	1	1	1
84167.29940979423	1	1	1	1
84181.0815122029	1	1	1	1
84194.86361461159	1	1	1	1
84208.64571702026	1	1	1	1
84222.42781942894	4	4	4	4
84236.20992183761	1	1	1	1
84249.9920242463	1	1	1	1
84263.77412665497	1	1	1	1
84277.55622906364	1	1	1	1
84291.33833147233	1	1	1	1
84305.12043388099	4	4	4	4
84318.90253628968	1	1	1	1
84332.68463869837	1	1	1	1
84346.46674110703	1	1	1	1
84360.24884351571	1	1	1	1
84374.03094592439	1	1	1	1
84387.81304833306	4	4	4	4
84401.59515074175	1	1	1	1
84415.37725315042	1	1	1	1
84429.1593555591	1	1	1	1
84442.94145796777	1	1	1	1
84456.72356037646	1	1	1	1
84470.50566278514	4	4	4	4
84484.2877651938	1	1	1	1
84498.06986760249	1	1	1	1
84511.85197001116	1	1	1	1
84525.63407241984	1	1	1	1
84539.41617482853	1	1	1	1
84553.1982772372	4	4	4	4
84566.98037964587	1	1	1	1
84580.76248205455	1	1	1	1
84594.54458446323	1	1	1	1
84608.32668687191	1	1	1	1
84622.10878928058	1	1	1	1
84635.89089168927	4	4	4	4
84649.67299409794	1	1	1	1
84663.45509650662	1	1	1	1
84677.2371989153	1	1	1	1
84691.01930132398	1	1	1	1
84704.80140373265	1	1	1	1
84718.58350614132	4	4	4	4
84732.36560855001	1	1	1	1
84746.14771095868	1	1	1	1
84759.92981336736	1	1	1	1
84773.71191577605	1	1	1	1
84787.49401818472	1	1	1	1
84801.2761205934	4	4	4	4
84815.05822300207	1	1	1	1
84828.84032541075	1	1	1	1
84842.62242781943	1	1	1	1
84856.4045302281	1	1	1	1
84870.18663263679	1	1	1	1
84883.96873504546	4	4	4	4
84897.75083745414	1	1	1	1
84911.53293986282	1	1	1	1
84925.3150422715	1	1	1	1
84939.09714468017	1	1	1	1
84952.87924708884	1	1	1	1
84966.66134949753	4	4	4	4
84980.4434519062	1	1	1	1
84994.22555431488	1	1	1	1
85008.00765672357	1	1	1	1
85021.78975913224	1	1	1	1
85035.57186154091	1	1	1	1
85049.3539639496	4	4	4	4
85063.13606635827	1	1	1	1
85076.91816876695	1	1	1	1
85090.70027117562	1	1	1	1
85104.48237358431	1	1	1	1
85118.26447599298	1	1	1	1
85132.04657840166	4	4	4	4
85145.82868081034	1	1	1	1
85159.61078321902	1	1	1	1
85173.39288562769	1	1	1	1
85187.17498803638	1	1	1	1
85200.95709044505	1	1	1	1
85214.73919285373	4	4	4	4
85228.5212952624	1	1	1	1
85242.30339767109	1	1	1	1
85256.08550007976	1	1	1	1
85269.86760248843	1	1	1	1
85283.64970489712	1	1	1	1
85297.43180730578	4	4	4	4
85311.21390971447	1	1	1	1
85324.99601212316	1	1	1	1
85338.77811453181	1	1	1	1
85352.5602169405	1	1	1	1
85366.34231934918	1	1	1	1
85380.12442175786	4	4	4	4
85393.90652416652	1	1	1	1
85407.68862657521	1	1	1	1
85421.4707289839	1	1	1	1
85435.25283139256	1	1	1	1
85449.03493380125	1	1	1	1
85462.81703620992	4	4	4	4
85476.59913861859	1	1	1	1
85490.38124102728	1	1	1	1
85504.16334343595	1	1	1	1
85517.94544584463	1	1	1	1
85531.7275482533	1	1	1	1
85545.50965066199	4	4	4	4
85559.29175307066	1	1	1	1
85573.07385547934	1	1	1	1
85586.85595788802	1	1	1	1
85600.6380602967	1	1	1	1
85614.42016270537	1	1	1	1
85628.20226511406	4	4	4	4
85641.98436752273	1	1	1	1
85655.7664699314	1	1	1	1
85669.54857234008	1	1	1	1
85683.33067474877	1	1	1	1
85697.11277715744	1	1	1	1
85710.89487956611	4	4	4	4
85724.6769819748	1	1	1	1
85738.45908438347	1	1	1	1
85752.24118679215	1	1	1	1
85766.02328920084	1	1	1	1
85779.80539160951	1	1	1	1
85793.58749401818	4	4	4	4
85807.36959642686	1	1	1	1
85821.15169883554	1	1	1	1
85834.93380124422	1	1	1	1
85848.71590365289	1	1	1	1
85862.49800606158	1	1	1	1
85876.28010847025	4	4	4	4
85890.06221087892	1	1	1	1
85903.84431328761	1	1	1	1
85917.62641569629	1	1	1	1
85931.40851810496	1	1	1	1
85945.19062051363	1	1	1	1
85958.97272292232	4	4	4	4
85972.754825331	1	1	1	1
85986.53692773967	1	1	1	1
86000.31903014836	1	1	1	1
86014.10113255703	1	1	1	1
86027.8832349657	1	1	1	1
86041.66533737439	4	4	4	4
86055.44743978306	1	1	1	1
86069.22954219174	1	1	1	1
86083.01164460041	1	1	1	1
86096.7937470091	1	1	1	1
86110.57584941777	1	1	1	1
86124.35795182645	4	4	4	4
86138.14005423513	1	1	1	1
86151.9221566438	1	1	1	1
86165.70425905248	1	1	1	1
86179.48636146115	1	1	1	1
86193.26846386984	1	1	1	1
86207.05056627851	4	4	4	4
86220.83266868719	1	1	1	1
86234.61477109588	1	1	1	1
86248.39687350455	1	1	1	1
86262.17897591322	1	1	1	1
86275.96107832191	1	1	1	1
86289.74318073058	4	4	4	4
86303.52528313926	1	1	1	1
86317.30738554793	1	1	1	1
86331.08948795662	1	1	1	1
86344.87159036529	1	1	1	1
86358.65369277397	1	1	1	1
86372.43579518265	4	4	4	4
86386.21789759131	1	1	1	1
86400.0	1	1	1	1
